latitude,longitude
13.00529963,77.61263441
13.0031246,77.6073716
13.0114669,77.6045318
13.0122205,77.6047403
13.0122362,77.6042535
13.0120016,77.6054977
13.0122466,77.6036768
13.0129022,77.6036269
13.01223192,77.61233401
13.0130323,77.6029952
13.0119797,77.6038924
13.0110602,77.6040923
13.0104555,77.6047863
13.0046342,77.6071054
13.010233,77.6060519
13.01003508,77.60467898
13.010446,77.6105433
13.0112768,77.6097423
13.0101478,77.6074447
13.0119432,77.6101406
13.0116926,77.610557
13.01077008,77.60593358
13.0114999,77.6114951
13.0108521,77.6099965
13.0111235,77.6129033
13.0051474,77.6074601
13.0097911,77.6079167
13.01094,77.6135353
13.00315238,77.60317594
13.0095189,77.6144566
13.0100067,77.6147514
13.0086353,77.6125389
13.0104999,77.6110335
13.0105996,77.6131055
13.0092122,77.6118026
13.00559788,77.60856014
13.0039191,77.6067087
13.0114649,77.6117697
13.0089283,77.6127273
13.0099456,77.6123789
13.0099528,77.6121932
13.0049628,77.6082182
13.0044254,77.6076224
13.0031367,77.6115736
13.00514707,77.61166614
13.00292109,77.61043534
13.00354341,77.61287615
13.00549531,77.61360168
13.00358686,77.6155322
13.00320301,77.61669528
13.00549857,77.61436947
13.0051474,77.6144449
13.00890937,77.61375826
13.00232718,77.61246342
13.01030099,77.61568509
13.00961727,77.61570957
13.00949869,77.61615615
13.00988481,77.61718009
13.00321314,77.61222772
13.00962903,77.61794284
13.00892669,77.61904188
13.00346828,77.61375826
13.00897536,77.61959877
13.00844484,77.61953909
13.00891427,77.61826001
13.00934352,77.61667851
13.00907467,77.61601031
13.00862713,77.61654742
13.00809367,77.61798006
13.00812895,77.62075782
13.00785716,77.6214562
13.004578,77.61233669
13.00746123,77.6210133
13.00680887,77.61379614
13.00781339,77.61975534
13.00796758,77.61897348
13.00741648,77.61977043
13.00658379,77.62011543
13.00688563,77.61960179
13.00692026,77.61915889
13.00696273,77.61867039
13.00702186,77.61840183
13.00866045,77.61383034
13.0072146,77.61767127
13.00601766,77.61471279
13.00752036,77.61704229
